,ID,Time,Snip,Head.l
441,1,2020-03-16T00:03:21+0000,"Federal officials said many more drive-through testing sites, along with expanded processing of tests by commercial labs, would help ease a bottleneck.","Pence Pledges High-Speed Coronavirus Testing From 2,000 Labs This Week"
442,2,2020-03-26T11:52:32+0000,"The Federal Reserve chair voiced a reassuring, if uncertain, message in a rare televised interview as the coronavirus grinds America’s economy to a halt.",Fed’s Powell Says U.S. Must Get Virus Under Control Before Economy Restarts
443,3,2020-03-27T21:44:04+0000,"BlackRock, the world’s largest asset manager, will earn relatively modest fees for helping the Federal Reserve run a bond-buying program to steady markets unsettled by the pandemic.",Fed Releases Details of BlackRock Deal for Virus Response
444,4,2020-03-15T05:08:24+0000,"Conditions improved Sunday, after travelers from Europe waited in lines as long as seven hours for screening on Saturday.",Airports Reel as New Coronavirus Screening Goes into Effect
445,5,2020-03-31T21:57:09+0000,The clamor for corporate funding is raising concerns about a financial reckoning reminiscent of 2008.,"As Virus Hobbles Economy, Companies Race to Tap Credit and Raise Cash"
446,6,2020-03-27T18:37:19+0000,Hahnemann University Hospital could hold 500 patients with the coronavirus. But city officials said the cost was too steep.,Philadelphia Hospital to Stay Closed After Owner Requests Nearly $1 Million a Month
447,7,2020-03-27T04:01:11+0000,"Legions of seasonal workers from Eastern Europe who harvest crops from Spain to Sweden can’t get in, forcing a rapid rethink of how to secure food at Europe’s farms.",Migrant Farmworkers Whose Harvests Feed Europe Are Blocked at Borders
448,8,2020-03-15T18:48:48+0000,"The López Obrador government’s measured approach to battling the coronavirus played out this weekend in a full soccer schedule and a crowded music festival. “Yes, there’s worry,” one fan said, “but you have to have fun.”",‘We Call for Calm’: Mexico’s Restrained Response to the Coronavirus
449,9,2020-03-25T23:30:51+0000,State officials and voting rights advocates say the $400 million to safeguard elections in the coronavirus stimulus package is far less than what states will need to implement voting by mail.,"Stimulus Money to Protect Elections Falls Short, Critics Say"
450,10,2020-03-26T14:29:42+0000,North Korea and Iran have not taken him up on the offer for aid on combating the coronavirus. And Russia and China have extended similar offers of help to the United States.,Trump’s ‘Disaster Diplomacy’ Has So Far Had Few Results
451,1,2020-03-27T18:09:01+0000,"Child care options, internet access and extra living space leave a gulf between rich and poor in coping with disruptions to school and work.",‘White-Collar Quarantine’ Over Virus Spotlights Class Divide
452,2,2020-03-26T19:23:19+0000,A small change to tax policy could hand $170 billion in tax savings to real estate tycoons.,"Bonanza for Rich Real Estate Investors, Tucked Into Stimulus Package"
453,3,2020-03-27T17:00:08+0000,"With most of the nation under orders to stay inside and avoid social gatherings, many are turning to social media to learn new skills.",Black Women Learn to Braid While Social Distancing
454,4,2020-03-29T23:12:30+0000,"For a leader who has embraced the language of a wartime president, it is as if the Pentagon asked for missiles and bombers but wouldn’t say how many or where they should be delivered.",Trump Said He Was the President of Manufacturing. Then Disaster Struck.
455,5,2020-03-25T03:59:07+0000,"Without continued humanitarian assistance, the U.N. warned, crisis areas will be unable to contain the coronavirus, potentially killing millions of people.",U.N. Issues $2 Billion Appeal to Combat Virus and Urges Aid for Other Crises
456,6,2020-03-25T18:13:11+0000,Critics said the company was profiteering from the coronavirus pandemic by seeking tax and monopoly benefits under a program intended to encourage drug development for rare diseases.,Gilead Withdraws Request for Special Orphan Status on Experimental Virus Treatment
457,7,2020-03-26T21:02:07+0000,City Ballet says it will lose about $8 million with the disappearance of its spring season because of the coronavirus pandemic.,New York City Ballet Cancels Its Season but Will Pay Employees
458,8,2020-03-25T07:00:10+0000,"The pandemic has turned people who fill often overlooked, low-paid jobs into unlikely heroes. They are also getting sick or dying.",Death of Store Clerk in Italy Highlights Contagion’s New Front Line
459,9,2020-03-26T13:04:39+0000,"The coronavirus has made in-person auditions impossible, so contestants can submit videos up to five minutes in length for the chance to compete for $20,000.",Apollo Theater’s Amateur Night Auditions Go Digital
460,10,2020-03-26T19:22:17+0000,"Though face-to-face counseling and in-person group meetings have been suspended to curb the spread of the coronavirus, there are many virtual options newly available for support.",Online Help to Stay Sober During a Pandemic
461,1,2020-03-14T15:30:35+0000,"A day after an emergency was declared, government officials put in place sweeping restrictions on the public. Stay inside, residents were told.",Spain Imposes Nationwide Lockdown to Fight Coronavirus
462,2,2020-03-26T19:22:17+0000,"Though face-to-face counseling and in-person group meetings have been suspended to curb the spread of the coronavirus, there are many virtual options newly available for support.",Online Help to Stay Sober During a Pandemic
463,3,2020-03-28T09:00:15+0000,"In times of anxiety, we hoard the sources of eggs.",America Stress-Bought All the Baby Chickens
464,4,2020-03-26T04:11:05+0000,Live updates on stock market and business news during the coronavirus outbreak.,G.M. Suspends Production Indefinitely and Cuts Paychecks
465,5,2020-03-26T19:11:14+0000,A mother of four talks about her newfound fame after her 90-second diatribe racked up millions of views.,"An Israeli Mom Ranted About Online Learning, and the Internet Replied: ‘Same’"
466,6,2020-03-14T09:00:18+0000,Many state and municipal health departments saw budget and staffing cuts a decade ago that were never restored.,"The Coronavirus Swamps Local Health Departments, Already Crippled by Cuts"
467,7,2020-03-25T04:04:21+0000,Gov. Andrew Cuomo said there were early signs that New York’s restrictions on gatherings could be slowing the virus but that more needed to be done in New York City.,Senate Passes Aid Package
468,8,2020-03-26T15:00:07+0000,The league is keeping its scheduled date of April 17 but adapting the format to allow draftees to have their moment in the spotlight no matter where they are.,W.N.B.A. Will Hold ‘Virtual’ Draft in April
469,9,2020-03-27T11:00:30+0000,"While it managed to shift the market’s mood and stem investor losses, at least for a while, the Federal Reserve is battling something much bigger this time, our columnist says.",The Fed Has Awesome Powers. But It Is Fighting a Virus.
470,10,2020-03-30T16:00:24+0000,"The past is as close to a vacation as we’ll get right now, so our critic will be looking at retro box office numbers for inspiration.",‘Outbreak’ Was a Hit in 1995. Now We’re Living the Sequel.
471,1,2020-03-13T12:41:41+0000,The Masters and the Boston Marathon join in the postponements.,Updates on Sports Canceled by Coronavirus
472,2,2020-03-13T13:16:58+0000,The Department of Health and Human Services and the Food and Drug Administration are funding private companies that are rushing faster tests to the market.,Trump Administration Moves to Speed Coronavirus Testing
473,3,2020-03-27T09:00:29+0000,"Upended by the coronavirus outbreak, nonprofits are laying off workers and seeking help from stretched donors.",A New Mission for Nonprofits During the Outbreak: Survival
474,4,2020-03-26T14:00:12+0000,Tales from the worst days of people's lives.,How We Got By: New Yorkers’ Advice for Getting Through a Crisis
475,5,2020-03-11T17:29:34+0000,What do college basketball tournaments look like as the country starts to make decisions about crowds and the coronavirus outbreak? We went to Las Vegas to find out.,Where the Coronavirus Is Not Stopping Sports: Las Vegas
476,6,2020-03-26T19:01:23+0000,"Addiction experts are calling the coronavirus pandemic a national relapse trigger. Online support groups, doctors and even federal agencies are rushing to aid people in recovery.","With Meetings Banned, Millions Struggle to Stay Sober On Their Own"
477,7,2020-03-26T20:50:20+0000,"The new coronavirus has made many people stressed about clothes and cleanliness, especially those living in cities.",How Should I Do Laundry Now?
478,8,2020-03-12T09:00:20+0000,"The Pentagon is a microcosm of the inherent contradictions in how companies, government agencies and people across the country are trying to deal with the coronavirus.",Canceled War Games. Video Meetings. The Military Guards Against Coronavirus.
479,9,2020-03-26T09:00:24+0000,"With people going online more in the pandemic, internet traffic has exploded. That’s taking a toll on our download speeds and video quality.",Surging Traffic Is Slowing Down Our Internet
480,10,2020-03-11T09:00:29+0000,Even some governors who have been critics of the president are openly grateful for federal supplies. But the administration’s response to the outbreak has still received mixed reviews.,What Governors Say About Trump’s Response to Coronavirus
481,1,2020-03-25T14:15:22+0000,A stable family can help mitigate the long-term effects of quarantine on children.,Love and Structure Will Carry Us Through
482,2,2020-03-25T10:34:37+0000,"The decision to delay the world’s largest sporting event will pose an unprecedented series of economic, political and logistical hurdles.",What to Call 2021 Olympics? Just One of Many Challenges for Japan
483,3,2020-03-12T16:38:25+0000,"The Metropolitan Museum, Whitney Museum, Guggenheim, Museum of Modern Art, Metropolitan Opera, Carnegie Hall and New York Philharmonic announced temporary closures.",New York’s Major Cultural Institutions Close in Response to Coronavirus
484,4,2020-03-27T13:30:08+0000,"Uncomfortable with tech, many are struggling to use modern tools to keep up with friends and family in the pandemic.","As Life Moves Online, an Older Generation Faces a Digital Divide"
485,5,2020-03-25T16:30:07+0000,"Clubs like Nowadays, House of Yes and Marie’s Crisis are live-streaming D.J. sets and singalongs.",New York Nightlife Goes Online
486,6,2020-03-25T18:53:42+0000,"Small banks, retailers and for-profit colleges got provisions they wanted. So did Boeing. Among those who could potentially benefit: President Trump’s company.",Fine Print of Stimulus Bill Contains Special Deals for Industries
487,7,2020-03-27T23:00:15+0000,"Soccer embraces the idea that its teams are not just businesses, but social institutions, part of their cities. Right now, that can’t just be marketing rhetoric.",Clubs Sell Community. Now Is the Time to Pay It Back.
488,8,2020-03-25T07:29:16+0000,"When Australia had just a few coronavirus cases, Lee and Colin Lee decided to self-quarantine to keep resources available for younger people. “We’ve just got to share what’s there,” Mr. Lee said.",Shutting Themselves Inside to Avoid Being a Burden to Others
489,9,2020-03-14T13:30:10+0000,"Sports were supposed to calm us, distract us. Will the hiatus lead to a reboot, a cleanse?",Does Coronavirus Mean the End of Sports as We Know Them?
490,10,2020-03-28T09:00:28+0000,"With businesses and personal finances hit hard by a loss of income, the first of the month may mean triage in deciding what to pay.",April Bills Loom. The Economy Hangs on How Many Are Left Unpaid.
491,1,2020-03-12T02:48:22+0000,"Speaking from the Oval Office, Mr. Trump announced a suspension of travel from Europe for 30 days, starting on Friday.",Read President Trump’s Speech on Coronavirus Pandemic: Full Transcript
492,2,2020-03-11T09:00:16+0000,"In 2008, policymakers rescued the economy but raised a divisive debate about the fairness of using tax dollars to save companies. Get ready for a repeat.","Let’s Talk About Coronavirus Bailouts, Before We Need Them"
493,3,2020-03-24T17:48:20+0000,"Private labs, clinics and opportunistic go-betweens have been snapping up diagnostic kits, often selling them at steep markups.",Shortage of Virus Tests in U.K. Lures Profiteers and Con Artists
494,4,2020-03-24T19:25:54+0000,"Every soccer league in Europe has closed down in the face of the coronavirus pandemic except one: the Belarusian Premier League. When the authorities were asked why, they replied, “Why not?”","All Alone, Belarus Plays On"
495,5,2020-03-25T04:34:30+0000,Live updates on stock market and business news during the coronavirus outbreak.,Trump May Defer Tariff Payments to Help Businesses
496,6,2020-03-13T04:12:57+0000,"The Players Championship was canceled hours after the end of its first round, and every other tournament up to next month’s Masters has been wiped off the schedule.",PGA Tour Shuts Down in Response to the Coronavirus
497,7,2020-03-24T19:36:32+0000,"The thinning ranks of doctors and nurses, particularly in Spain, are hampering the ability to fight the epidemic, straining hospitals and raising fears that health workers are spreading the coronavirus.",Virus Knocks Thousands of Health Workers Out of Action in Europe
498,8,2020-03-24T16:54:50+0000,Efforts to save the alma mater of Annie Leibovitz and Kehinde Wiley collapsed as the coronavirus sent the Bay Area on lockdown.,San Francisco’s Top Art School Plans Closing After Almost 150 Years
499,9,2020-03-24T04:09:46+0000,Fleeing New Yorkers told to quarantine as Trump says the U.S. should reopen ‘by Easter.’,Trump Expresses Outrage at Having to ‘Close the Country’ to Slow Virus
500,10,2020-03-13T21:04:30+0000,"The Met, the biggest performing arts organization in the nation, will lose millions in ticket revenues.","Coronavirus Silences the Met Opera, and Poses an Economic Threat"
501,1,2020-03-28T09:00:16+0000,"In the face of the pandemic, Denmark is effectively nationalizing private payrolls, in contrast to the patchwork American system.",The Nordic Way to Economic Rescue
502,2,2020-03-25T14:34:17+0000,The leaders of the region’s two largest nations — Mexico and Brazil — have largely dismissed the dangers and have resisted calls for a lockdown.,"As Latin America Shuts Down to Fight Virus, Brazil and Mexico Are Holdouts"
503,3,2020-03-11T13:24:22+0000,"One doesn’t find outright panic in airports and on airplanes across the United States. Rather, it’s anguish that the next sneeze might be the fateful one.","Bags Packed, Sanitizer on, Americans Travel as Coronavirus Worries Grow"
504,4,2020-03-23T14:00:25+0000,We have enough on our plates right now.,Throw Away One Worry This Week
505,5,2020-03-25T17:16:53+0000,"They were canceled or postponed amid the coronavirus outbreak, but these ad hoc efforts let you support filmmakers and art houses without going to a theater.",Select Film Festivals and Indie Movies Figure Out Online Access
506,6,2020-03-24T09:00:19+0000,"State legislatures are facing chaos amid the coronavirus crisis, with revenue projections suddenly expected to dip and major agendas put on hold.","Virus Brings States to a Standstill: Sessions Halt, Budgets Crater, Plans Wait"
507,7,2020-03-25T21:38:57+0000,"The coronavirus pandemic pushed the European Championship to 2021. For companies with warehouses full of Euro 2020 merchandise, it may be better to pretend nothing has changed.",Can It Still Be ‘Euro 2020’ in 2021? Sponsors Hope So
508,8,2020-03-24T17:21:36+0000,"With four hours’ notice, India’s prime minister announced that no one could leave home for 21 days — the most severe step taken anywhere in the war against the coronavirus.",Modi Orders 3-Week Total Lockdown for All 1.3 Billion Indians
509,9,2020-03-25T17:23:40+0000,President Vladimir V. Putin of Russia postponed a referendum on a constitutional change to term limits and ordered a weeklong national holiday to help halt the spread of the coronavirus.,"Citing Virus, Putin Suspends Vote on Keeping Him in Power"
510,10,2020-03-25T17:29:33+0000,"More than 90 percent of the hotels in the U.S. are franchised, and these owners say their business has been devastated by the coronavirus pandemic.",Big-Name Hotels Go Empty and Smaller Owners Are Hurt
511,1,2020-03-25T07:03:27+0000,"The plan would provide direct payments to taxpayers, jobless benefits and a $500 billion fund to assist distressed businesses, with oversight requirements demanded by Democrats.",Senate Approves $2 Trillion Stimulus After Bipartisan Deal
512,2,2020-03-25T09:00:33+0000,"As people become hostages in their own homes, hired clowns and costume nights may not be enough to maintain sanity.",‘A Week of Snow Days’? Ha! Families Deal With Cabin Fever
513,3,2020-03-13T19:40:26+0000,Our homebound writers choose their favorite recordings of works they were scheduled to hear live.,"When Coronavirus Cancels Concerts, Critics Put on Headphones"
514,4,2020-03-25T18:39:02+0000,President Trump wants the private sector to fill the urgent need for the lifesaving devices. Experts say that strategy may doom the thousands who will need them in the coming weeks.,"Amid Desperate Need for Ventilators, Calls Grow for Federal Intervention"
515,5,2020-03-26T12:00:02+0000,We do everything for him. Why can’t he do this one thing for us — and for the public?,The Least Our Freeloading Son Could Do Is Practice Social Distancing
516,6,2020-03-26T14:00:10+0000,"Quarantined in Sicily, van Dyck painted a daughter of Palermo who saved the city from an outbreak. Our critic went to see her in an empty museum.",The Saint Who Stopped an Epidemic Is on Lockdown at the Met
517,7,2020-03-25T14:17:57+0000,"As we hunkered down during the Persian Gulf war, she kept our daily lives humming with routine and humor.","Everything I Know About Parenting in a Crisis, I Learned From My Mom"
518,8,2020-03-26T14:55:37+0000,The central bank takes Treasury Department loan guarantees and uses them to stand up huge programs. Here’s how that works.,How the Fed’s Magic Money Machine Will Turn $454 Billion Into $4 Trillion
519,9,2020-03-25T18:46:21+0000,"State-to-state travel rules are rarely seen in the United States, but the virus has left some states urging outsiders not to come.",Governors Tell Outsiders From ‘Hot Zone’ to Stay Away as Virus Divides States
520,10,2020-03-24T12:24:32+0000,The decision came after swelling resistance from nations and athletes to holding the Games amid the coronavirus pandemic.,I.O.C. and Japan Agree to Postpone Tokyo Olympics
521,1,2020-03-26T13:00:07+0000,"New leadership was intended to build trust and confidence following an abuse scandal, but athletes say they are frustrated the organization fell behind in the groundswell to postpone the Games.",Why the U.S. Lagged Behind in the Drive to Postpone the Summer Olympics
522,2,2020-03-14T09:27:30+0000,"The schedule for Britain to negotiate its new relationship with the E.U. was already tight. With face-to-face talks on hold, it may be impossible. But Brexiters are already crying foul.",Boris Johnson Pressed to Move Brexit Deadline Amid Coronavirus Threat
523,3,2020-03-25T21:35:37+0000,BlackRock will advise the Federal Reserve on the purchase of billions of dollars in bonds and securities. The terms of the agreement were not disclosed.,The Fed Asks for BlackRock’s Help in an Echo of 2008
524,4,2020-03-24T18:14:01+0000,"Companies are hitting the pause button on share buybacks, which have suddenly become politically and financially unpalatable.",The Stock Buyback Binge May Be Over. For Now.
525,5,2020-03-23T21:48:48+0000,"Even as new coronavirus infections appear to slow, a backlog is forcing doctors to make increasingly tough choices about treatment.",Dip in Italy’s Cases Does Not Come Fast Enough for Swamped Hospitals
526,6,2020-03-24T09:00:18+0000,"“I have not stopped crying,” said an expectant mother who learned that her husband could not be with her when she gives birth.",Some Pregnant Women in New York City Will Have to Deliver Babies Alone
527,7,2020-03-24T10:00:06+0000,"Self-employed workers use the vehicles to save for retirement. As the coronavirus concerns build, taking a break could be smart.",Is Pausing Contributions to SEP I.R.A.s a Good Move?
528,8,2020-03-24T01:18:47+0000,"Lawmakers are said to be skeptical about other Trump administration ideas, including expanding presidential power to curb asylum and suspending deadlines for arraignments.","In Pandemic, Justice Dept. Seeks Video Court Hearings and Home Detention"
529,9,2020-03-23T17:50:02+0000,"The country showed that it is possible to contain the coronavirus without shutting down the economy, but experts are unsure whether its lessons can work abroad.",How South Korea Flattened the Curve
530,10,2020-03-12T19:41:31+0000,"Emergency rooms across the country are preparing for a crush of cases, but with limited capacity and supplies, administrators fear they will not be ready.","U.S. Hospitals Prepare for Coronavirus, With the Worst Still to Come"
531,1,2020-03-23T23:09:38+0000,"Millions of borrowers may be unable to make payments on home loans next week. The mortgage industry says it’s willing to help, but needs the government to back it up.","Bankers Pledge Mortgage Help, but Want Billions"
532,2,2020-03-24T23:42:50+0000,President Trump and others have asked if halting normal life and commerce to fight the coronavirus is worth the cost. Here’s how economists figure it.,Shutdown Spotlights Economic Cost of Saving Lives
533,3,2020-03-24T01:14:44+0000,The president has become increasingly concerned as Dr. Anthony S. Fauci has grown bolder in correcting his falsehoods about the spread of the coronavirus.,"Trump Has Given Unusual Leeway to Fauci, but Aides Say He’s Losing His Patience"
534,4,2020-03-14T09:00:18+0000,"The Communist Party is trying to fill the airwaves with positive stories about its battle against the virus. Chinese reporters, buoyed by widespread calls for free speech, are resisting.","As China Cracks Down on Coronavirus Coverage, Journalists Fight Back"
535,5,2020-03-24T20:16:44+0000,"He had survived every iteration of gay nightlife. Then came a sudden illness, believed to be the novel coronavirus.","Nashom Wooden, Downtown Denizen, Is Dead at 50"
536,6,2020-03-10T19:02:35+0000,The 69-year-old man is believed to be the first person in the Northeast whose death was related to the virus.,First Coronavirus Death in New Jersey: Yonkers Raceway Worker
537,7,2020-03-14T02:17:19+0000,The host of “Trish Regan Primetime” told viewers this week that concerns about the coronavirus were “yet another attempt to impeach the president.”,Fox Business Benches Trish Regan After Outcry Over Coronavirus Comments
538,8,2020-03-24T13:48:04+0000,Celebrate the little wins.,Parents Share Their Tiny Victories While Working From Home With Kids
539,9,2020-03-25T21:54:01+0000,Some chains are loosely interpreting what it means to be a critically important business.,Essential? Retailers Like Guitar Center and Michaels Think They Are
540,10,2020-03-24T13:51:03+0000,"As capital flees emerging markets, those countries are absorbing the most potent economic shocks of the coronavirus outbreak.","In World’s Most Vulnerable Countries, the Pandemic Rivals the 2008 Crisis"
541,1,2020-03-25T09:00:21+0000,A bustling commercial corridor in Queens prepared to shut down as residents adjusted to their new reality.,Roosevelt Avenue Goes Dark
542,2,2020-03-26T09:00:15+0000,"Sometimes these leaders of the free world rose to the challenge, and sometimes they sunk as low as you can get.",When Our (Fictional) Presidents Are Tested by Their Moments
543,3,2020-03-24T00:13:50+0000,"The president is questioning whether stay-at-home orders have gone too far. But relaxing them could significantly increase the death toll from the coronavirus, health officials warn.","Trump Considers Reopening Economy, Over Health Experts’ Objections"
544,4,2020-03-23T20:52:29+0000,"The prime minister closed all nonessential shops, banning meetings of more than two people and requiring people to stay in their homes, except for trips for food or medicine.",Britain Placed Under a Virtual Lockdown by Boris Johnson
545,5,2020-03-25T17:21:44+0000,"Homebound city dwellers are turning to a neighborhood app to connect, organize and help each other without risking physical contact.",Neighbors Are Reaching Out on Nextdoor
546,6,2020-03-24T14:54:21+0000,"With the coronavirus pandemic keeping visitors away, elephant parks are closing, and the industry fears the animals could be forced back into illegal logging or begging on city streets.","As Tourism Plummets in Thailand, Elephants Are Out of Work, Too"
547,7,2020-03-12T01:39:41+0000,The league said the suspension would begin after Wednesday night’s games.,N.B.A. Suspends Season After Player Tests Positive for Coronavirus
548,8,2020-03-23T04:03:53+0000,"The White House warned of an alarming spread in New York City, but the president said “our country wasn’t built to be shut down.”","158 Million Americans Told to Stay Home, but Trump Pledges to Keep It Short"
549,9,2020-03-13T23:33:56+0000,The president’s action will free up funds and lower legal barriers for responding to the pandemic.,Trump Declared an Emergency Over Coronavirus. Here’s What It Can Do.
550,10,2020-03-23T04:02:58+0000,Live updates on stock market and business news during the coronavirus outbreak.,Grim News Blunts Federal Reserve’s Crisis Response
551,1,2020-03-24T22:17:29+0000,"As museums shutter and theaters go dark, cultural institutions have been calling for federal and local government help. Congress’s aid package will provide some assistance.","Arts Groups, Facing Their Own Virus Crisis, Get a Piece of the Stimulus"
552,2,2020-03-23T20:27:14+0000,"About 50 people gathered this month for a party in the upscale suburb of Westport, then scattered across the region and the world, taking the coronavirus with them.",Party Zero: How a Soirée in Connecticut Became a ‘Super Spreader’
553,3,2020-03-23T20:39:46+0000,"During the coronavirus crisis, listeners are turning to older songs and family music, but the biggest new releases are still going strong.","Lil Uzi Vert Holds at No. 1, and Streaming Habits Are Shifting"
554,4,2020-03-13T23:33:56+0000,The president’s action will free up funds and lower legal barriers for responding to the pandemic.,Trump Declared an Emergency Over Coronavirus. Here’s What It Can Do.
555,5,2020-03-23T22:31:31+0000,The performer Taylor Mac and the playwright Suzan-Lori Parks have signed on to a video-sharing subscription service to raise money for New York colleagues in crisis.,"To Help Performers in Need, Funky Videos at Your Fingertips"
556,6,2020-03-25T14:46:12+0000,"The seafarers who deliver gas, food and medicine are being forced to keep working. They cannot leave the ship: ‘We want to go home.’","Trapped at Sea by Covid-19 Lockdowns, Crew Members Plead for Help"
557,7,2020-03-24T20:30:13+0000,"The social network is straining to deal with skyrocketing usage as its 45,000 employees work from home for the first time.",Facebook Is ‘Just Trying to Keep the Lights On’ as Traffic Soars in Pandemic
558,8,2020-03-24T09:00:25+0000,"In most cases, marijuana businesses must, like restaurants, limit themselves to takeout or delivery. Black-market dealers are also busy, but feel little need to abide by official orders.",Is Marijuana an ‘Essential’ Like Milk or Bread? Some States Say Yes
559,9,2020-03-23T23:47:56+0000,"About 5,700 U.S. citizens and legal residents have already returned with the government’s assistance, and flights scheduled this week could help another 1,600.","At Least 13,500 Americans Abroad Need Help Getting Home, State Dept. Says"
560,10,2020-03-24T10:38:04+0000,How do you wash your hands without a sink? Stock up on food without money? Or shelter in place when you live on the streets? Charities in the Italian capital are struggling to respond.,Rome’s Homeless Don’t Have the Luxury of Staying Home
561,1,2020-03-11T19:30:19+0000,"Nga Nguyen and what happens when Instagram, money, fashion shows and Covid-19 collide.",Fashion’s Coronavirus ‘Patient Zero’ Speaks
562,2,2020-03-22T23:07:09+0000,The 48-year-old Lachlan Murdoch stood by as Fox News hosts played down the danger of the deadly coronavirus to their viewers.,Rupert Murdoch Put His Son in Charge of Fox. It Was a Dangerous Mistake.
563,3,2020-03-25T11:54:31+0000,"The bill moving through Congress is more than twice as large as the stimulus package passed in 2009, but it will soothe a shutdown economy for only a few months.","A $2 Trillion Lifeline Will Help, but More May Be Needed"
564,4,2020-03-24T22:14:44+0000,Lawmakers are eyeing the appointment of a new inspector general to keep tabs on Treasury’s $500 billion “slush fund.”,The Oversight Playbook From 2008 Returns as Bailout Swells
565,5,2020-03-23T20:41:00+0000,Layoffs. Canceled print editions. Weekly papers and small dailies across the country face peril as the coronavirus cuts off ads and live events.,Local News Outlets Dealt a Crippling Blow by This Biggest of Stories
566,6,2020-03-22T23:08:24+0000,Live updates on stock market and business news during the coronavirus outbreak.,U.S. Stock Futures Sink as Washington Struggles Over Rescue Plan
567,7,2020-03-24T17:50:29+0000,"The life of an Olympic athlete can be challenging and austere, and the training schedule can be relentless. Most athletes wanted a postponement, though even that has its challenges.",Olympians Have Another Year to Prepare for Tokyo. It’s a Blessing and a Curse.
568,8,2020-03-23T12:00:17+0000,"The Federal Reserve will buy bonds as needed to calm markets, and will buy corporate debt in a series of emergency lending programs.",The Fed Goes All In With Unlimited Bond-Buying Plan
569,9,2020-03-10T15:59:03+0000,"Facing the threat of the coronavirus, schools around the country are trying a new experiment in distance learning on a mass scale. We followed one family through the experience.",Remote Learning Comes to America as Coronavirus Shuts Schools
570,10,2020-03-11T16:26:55+0000,Here’s what scientists have learned about how the new virus infects and attacks cells and how it can affect organs beyond the lungs.,What Does the Coronavirus Do to the Body?
571,1,2020-03-23T09:00:20+0000,Many owners fear taking on debt they are not sure they can repay and are looking to the federal government for more than low-interest disaster loans.,Small Businesses Seek a Crisis Lifeline Beyond Loans
572,2,2020-03-24T01:58:59+0000,"Signs of a large-scale federal response to the coronavirus outbreak have begun to appear, generating praise from local officials but also pleas that they need much more.","As Federal Government Mobilizes, Local Officials Say Response Remains Too Slow"
573,3,2020-03-22T22:24:15+0000,"The Kentucky Republican is the first senator to be diagnosed with the novel coronavirus. He went about his routine for days after being tested, potentially exposing many colleagues.","Rand Paul Tests Positive for Covid-19, Fueling Anxiety in the Capitol"
574,4,2020-03-23T09:00:18+0000,"As bigots blame them for the coronavirus and President Trump labels it the “Chinese virus,” many Chinese-Americans say they are terrified of what could come next.","Spit On, Yelled At, Attacked: Chinese-Americans Fear for Their Safety"
575,5,2020-03-24T21:56:59+0000,States like New York and California have made gig workers eligible for jobless benefits and sick days. But the companies have resisted complying.,Drivers Say Uber and Lyft Are Blocking Unemployment Pay
576,6,2020-03-11T20:39:09+0000,"Faced with an epidemic, college sports leaders spent weeks debating whether or how to move forward with one of the country’s biggest athletic events.",Coronavirus Leads N.C.A.A. to Bar Fans From National Basketball Tournaments
577,7,2020-03-22T21:23:10+0000,"As scientists and politicians struggle for a response to the coronavirus, many people are turning to faith. But some practices raise public health concerns.","In a Pandemic, Religion Can Be a Balm and a Risk"
578,8,2020-03-10T17:13:59+0000,"The agency said the spread of the virus globally prompted its decision. It had already pulled back from China, but this move will also affect India, a major generics manufacturer.","F.D.A. Halts Overseas Inspections of Drugs and Devices, Citing Coronavirus"
579,9,2020-03-09T23:17:08+0000,"From the 2020 Olympics to Broadway shows, here’s a look at some major events around the world that have been affected by the new coronavirus.",A List of What’s Been Canceled Because of the Coronavirus
580,10,2020-03-24T15:53:24+0000,Top Democrats and administration officials said they were optimistic about finalizing a compromise on a $2 trillion economic package after agreeing to add oversight for a bailout fund.,Democrats Near Deal With White House on Stimulus Package
581,1,2020-03-23T09:00:16+0000,Beijing has signaled a willingness to supply the U.S. as its outbreak spreads. Increasingly harsh language and logistical issues could make it difficult to reach deals.,"The U.S. Needs China’s Masks, as Acrimony Grows"
582,2,2020-03-23T04:01:07+0000,The I.O.C. said it would spend the next month examining whether to postpone the Tokyo Games. Nearly 80 percent of track and field athletes say to do it now.,"As I.O.C. Deliberates, Track and Field Athletes Want Summer Olympics Postponed"
583,3,2020-03-23T22:09:01+0000,The central bank is using tactics from the last financial crisis and deploying new ones to keep money flowing. Here are the basics.,Whatever It Takes: How the Fed Aims to Rescue the Economy
584,4,2020-03-10T17:57:03+0000,"With hundreds of cases and more than two dozen deaths from the virus in the U.S., officials are trying to limit its spread.",Colleges and Universities Cancel Classes and Move Online Amid Coronavirus Fears
585,5,2020-03-13T16:53:08+0000,The statement from President Trump’s physician came just hours after Mr. Trump himself said he would be tested “fairly soon.”,"Trump Won’t Be Getting a Coronavirus Test, His Doctor Says"
586,6,2020-03-23T14:47:57+0000,"In some countries, workers will have 90 percent of lost wages covered. In others, residents fear eviction. Nation to nation, rescue plans reflect conflicting ideas of government’s role in a crisis.",Covid-19’s Economic Pain Is Universal. But Relief? Depends on Where You Live
587,7,2020-03-21T18:51:31+0000,"“It’s all just slamming at once, and we don’t know what to do,” said a friend of 22-year-old Matthew Hicks-Morris, who was killed last weekend in a shooting at a gas station in Springfield, Mo.",Grieving in Self-Quarantine After a Missouri Shooting
